SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
101762,5004383,Closed,currency 1,-781,0,1319.0,1319.0,,0,59000.0,0.0,23000.0,0.0,Mortgage,-1716,
101763,5004384,Active,currency 1,-2081,0,-1575.0,,6616.0,0,447000.0,86000.0,77000.0,0.0,Credit card,-627,16000.0
101763,5004385,Closed,currency 1,-2596,0,-1284.0,-1284.0,,0,26000.0,0.0,2000.0,0.0,Consumer credit,-2050,700.0
101764,5004386,Active,currency 1,-1976,0,-788.0,,,0,493000.0,81000.0,43000.0,0.0,Credit card,-2328,10100.0
101764,5004387,Active,currency 1,-2064,0,-9.0,,,0,110000.0,77000.0,29000.0,0.0,Consumer credit,-1777,1900.0
101766,5004388,Closed,currency 1,-346,0,388.0,388.0,,0,3135000.0,0.0,497000.0,0.0,Consumer credit,-1039,
101766,5004389,Closed,currency 1,-464,0,1701.0,1701.0,,0,165000.0,0.0,14000.0,0.0,Credit card,-324,
101766,5004390,Active,currency 1,-2322,0,-1038.0,,,0,60000.0,36000.0,8000.0,0.0,Consumer credit,-875,
101766,5004391,Active,currency 1,-1177,0,821.0,,12694.0,0,187000.0,16000.0,8000.0,0.0,Consumer credit,-2010,
101767,5004392,Closed,currency 1,-1795,157,-477.0,-477.0,3610.0,0,704000.0,0.0,174000.0,35200.0,Consumer credit,-1082,13000.0
101768,5004393,Active,currency 1,-307,0,1346.0,,,0,141000.0,43000.0,54000.0,0.0,Consumer credit,-582,4000.0
101768,5004394,Active,currency 1,-1231,0,291.0,,,0,211000.0,134000.0,54000.0,0.0,Credit card,-119,
101769,5004395,Active,currency 1,-1411,0,742.0,,,0,152000.0,137000.0,24000.0,0.0,Consumer credit,-2459,
101769,5004396,Closed,currency 1,-1084,156,-435.0,-435.0,,0,93000.0,0.0,12000.0,4650.0,Car loan,-2322,
101769,5004397,Closed,currency 1,-1669,0,-554.0,-554.0,14195.0,0,108000.0,0.0,37000.0,0.0,Consumer credit,-738,8400.0
101769,5004398,Closed,currency 1,-1041,0,-830.0,-830.0,,0,59000.0,0.0,7000.0,0.0,Consumer credit,-577,1700.0
101774,5004399,Closed,currency 1,-72,0,226.0,226.0,4331.0,0,431000.0,0.0,98000.0,0.0,Car loan,-1620,
101774,5004400,Active,currency 1,-2488,0,-1001.0,,15825.0,0,73000.0,62000.0,21000.0,0.0,Credit card,-224,
101775,5004401,Closed,currency 1,-911,0,-691.0,-691.0,3909.0,0,139000.0,0.0,45000.0,0.0,Consumer credit,-860,2600.0
101775,5004402,Closed,currency 1,-296,0,1513.0,1513.0,,0,250000.0,0.0,25000.0,0.0,Consumer credit,-1326,
101776,5004403,Closed,currency 1,-2114,0,-807.0,-807.0,1039.0,0,563000.0,0.0,153000.0,0.0,Consumer credit,-1782,10000.0
101776,5004404,Closed,currency 1,-58,0,858.0,858.0,,0,262000.0,0.0,53000.0,0.0,Credit card,-1464,
101776,5004405,Closed,currency 1,-687,0,-61.0,-61.0,,0,196000.0,0.0,75000.0,0.0,Car loan,-665,
101776,5004406,Active,currency 1,-2044,0,-370.0,,,0,639000.0,73000.0,212000.0,0.0,Consumer credit,-75,
101777,5004407,Closed,currency 1,-109,0,1208.0,1208.0,,0,66000.0,0.0,0.0,0.0,Car loan,-122,
101778,5004408,Active,currency 1,-2039,0,61.0,,582.0,0,193000.0,48000.0,50000.0,0.0,Consumer credit,-1400,
101778,5004409,Closed,currency 1,-1367,42,-32.0,-32.0,,0,88000.0,0.0,6000.0,4400.0,Credit card,-917,
101778,5004410,Closed,currency 1,-1949,0,-1164.0,-1164.0,56903.0,0,208000.0,0.0,34000.0,0.0,Credit card,-1738,3800.0
101779,5004411,Closed,currency 1,-2021,0,-1632.0,-1632.0,,0,597000.0,0.0,33000.0,0.0,Consumer credit,-23,35600.0
101779,5004412,Closed,currency 1,-2456,0,-1547.0,-1547.0,,0,2945000.0,0.0,525000.0,0.0,Consumer credit,-1240,
101779,5004413,Closed,currency 1,-2198,0,-1794.0,-1794.0,,0,33000.0,0.0,12000.0,0.0,Credit card,-180,
101779,5004414,Closed,currency 1,-2824,0,-668.0,-668.0,,0,36000.0,0.0,7000.0,0.0,Credit card,-517,
101779,5004415,Closed,currency 1,-2610,0,-729.0,-729.0,5088.0,0,170000.0,0.0,37000.0,0.0,Credit card,-1101,
101780,5004416,Closed,currency 1,-1064,142,197.0,197.0,,0,52000.0,0.0,7000.0,2600.0,Credit card,-1569,
101780,5004417,Active,currency 1,-1496,0,-724.0,,11591.0,0,11000.0,10000.0,1000.0,0.0,Consumer credit,-2300,
101782,5004418,Closed,currency 1,-1275,0,404.0,404.0,,0,135000.0,0.0,11000.0,0.0,Credit card,-116,2300.0
101782,5004419,Active,currency 1,-370,0,131.0,,17359.0,0,119000.0,88000.0,10000.0,0.0,Credit card,-2121,
101782,5004420,Active,currency 1,-712,0,-468.0,,13158.0,0,706000.0,271000.0,82000.0,0.0,Credit card,-620,
101783,5004421,Active,currency 1,-1485,0,-964.0,,4392.0,0,405000.0,33000.0,133000.0,0.0,Consumer credit,-422,
101783,5004422,Closed,currency 1,-1779,0,-79.0,-79.0,40805.0,0,134000.0,0.0,52000.0,0.0,Consumer credit,-1042,
101783,5004423,Active,currency 1,-1896,0,244.0,,,0,97000.0,50000.0,1000.0,0.0,Credit card,-914,
101784,5004424,Closed,currency 1,-2879,0,-929.0,-929.0,1261.0,0,5000.0,0.0,2000.0,0.0,Credit card,-1685,100.0
101785,5004425,Closed,currency 1,-2753,0,-621.0,-621.0,,0,660000.0,0.0,179000.0,0.0,Consumer credit,-694,
101785,5004426,Active,currency 1,-1714,0,-301.0,,,0,475000.0,280000.0,110000.0,0.0,Microloan,-1998,
101786,5004427,Active,currency 1,-687,0,1289.0,,1111.0,0,47000.0,30000.0,17000.0,0.0,Consumer credit,-246,
101787,5004428,Active,currency 1,-98,0,1399.0,,5909.0,0,143000.0,98000.0,41000.0,0.0,Consumer credit,-2053,
101787,5004429,Active,currency 1,-1361,0,212.0,,978.0,0,525000.0,352000.0,193000.0,0.0,Consumer credit,-1031,
101787,5004430,Closed,currency 1,-2118,128,-1238.0,-1238.0,,0,110000.0,0.0,32000.0,5500.0,Consumer credit,-134,
101787,5004431,Active,currency 1,-970,0,-158.0,,,0,264000.0,58000.0,52000.0,0.0,Consumer credit,-1484,15200.0
101788,5004432,Closed,currency 1,-1513,0,-1262.0,-1262.0,5202.0,0,72000.0,0.0,12000.0,0.0,Consumer credit,-206,5700.0
101788,5004433,Active,currency 1,-2165,0,-1920.0,,,0,214000.0,52000.0,26000.0,0.0,Consumer credit,-2019,
101788,5004434,Closed,currency 1,-234,0,516.0,516.0,4940.0,0,357000.0,0.0,90000.0,0.0,Consumer credit,-2080,9700.0
101789,5004435,Closed,currency 1,-1677,51,47.0,47.0,7209.0,0,319000.0,0.0,72000.0,15950.0,Consumer credit,-1372,
101789,5004436,Active,currency 1,-1968,0,-1136.0,,,0,602000.0,88000.0,85000.0,0.0,Car loan,-652,21300.0
101789,5004437,Closed,currency 1,-1898,0,222.0,222.0,,0,382000.0,0.0,15000.0,0.0,Consumer credit,-1748,
101789,5004438,Closed,currency 1,-1852,0,-527.0,-527.0,,0,440000.0,0.0,160000.0,0.0,Credit card,-1977,8000.0
101789,5004439,Active,currency 1,-1711,0,-470.0,,4622.0,0,138000.0,84000.0,47000.0,0.0,Car loan,-1237,3400.0
101790,5004440,Active,currency 1,-1699,0,386.0,,1789.0,0,29000.0,18000.0,4000.0,0.0,Consumer credit,-1757,600.0
101790,5004441,Active,currency 1,-158,0,1038.0,,1160.0,0,75000.0,68000.0,22000.0,0.0,Consumer credit,-1537,
101790,5004442,Active,currency 1,-1209,0,785.0,,,0,922000.0,275000.0,37000.0,0.0,Consumer credit,-1490,
101790,5004443,Closed,currency 1,-339,0,274.0,274.0,,0,341000.0,0.0,75000.0,0.0,Car loan,-811,
101790,5004444,Closed,currency 1,-1895,0,-1402.0,-1402.0,12599.0,0,135000.0,0.0,17000.0,0.0,Consumer credit,-1334,5900.0
101790,5004445,Active,currency 1,-1642,0,-960.0,,,0,521000.0,110000.0,20000.0,0.0,Consumer credit,-891,
101791,5004446,Closed,currency 1,-2019,0,-940.0,-940.0,2377.0,0,46000.0,0.0,2000.0,0.0,Credit card,-800,800.0
101791,5004447,Closed,currency 1,-2066,0,-494.0,-494.0,,0,243000.0,0.0,96000.0,0.0,Car loan,-1129,8800.0
101791,5004448,Active,currency 1,-834,0,995.0,,95664.0,0,106000.0,89000.0,3000.0,0.0,Consumer credit,-503,
101791,5004449,Closed,currency 1,-1561,0,-269.0,-269.0,,0,178000.0,0.0,26000.0,0.0,Consumer credit,-393,8100.0
101792,5004450,Active,currency 1,-2267,0,-187.0,,,0,198000.0,96000.0,13000.0,0.0,Consumer credit,-1307,
101792,5004451,Closed,currency 1,-716,0,1168.0,1168.0,2020.0,0,256000.0,0.0,12000.0,0.0,Consumer credit,-620,6600.0
101793,5004452,Active,currency 1,-193,0,241.0,,,0,201000.0,94000.0,66000.0,0.0,Credit card,-2436,4600.0
101793,5004453,Closed,currency 1,-2417,0,-396.0,-396.0,,0,477000.0,0.0,121000.0,0.0,Credit card,-1214,
101793,5004454,Active,currency 1,-1883,0,17.0,,5396.0,0,150000.0,33000.0,27000.0,0.0,Credit card,-1822,
101793,5004455,Closed,currency 1,-1116,0,687.0,687.0,42451.0,0,424000.0,0.0,93000.0,0.0,Consumer credit,-753,
101793,5004456,Closed,currency 1,-1145,0,28.0,28.0,,0,422000.0,0.0,23000.0,0.0,Another type of loan,-2324,
101794,5004457,Closed,currency 1,-423,0,880.0,880.0,,0,391000.0,0.0,94000.0,0.0,Credit card,-1423,
101794,5004458,Closed,currency 1,-478,0,1068.0,1068.0,,0,462000.0,0.0,115000.0,0.0,Credit card,-1444,
101794,5004459,Active,currency 1,-1874,0,-1255.0,,,0,424000.0,79000.0,46000.0,0.0,Consumer credit,-1035,8800.0
101794,5004460,Closed,currency 1,-2073,0,-668.0,-668.0,,0,498000.0,0.0,75000.0,0.0,Consumer credit,-2162,9000.0
101795,5004461,Closed,currency 1,-1300,0,-1064.0,-1064.0,,0,337000.0,0.0,30000.0,0.0,Car loan,-337,
101795,5004462,Closed,currency 1,-2434,0,-1307.0,-1307.0,,0,44000.0,0.0,14000.0,0.0,Consumer credit,-894,
101795,5004463,Closed,currency 1,-1510,0,-880.0,-880.0,,0,1578000.0,0.0,279000.0,0.0,Consumer credit,-1136,70700.0
101796,5004464,Active,currency 1,-230,0,682.0,,1068.0,0,507000.0,70000.0,32000.0,0.0,Consumer credit,-683,
101796,5004465,Active,currency 1,-945,36,1222.0,,,0,255000.0,106000.0,4000.0,12750.0,Credit card,-511,
101796,5004466,Closed,currency 1,-634,0,833.0,833.0,13157.0,0,44000.0,0.0,5000.0,0.0,Consumer credit,-2151,
101796,5004467,Active,currency 1,-1447,0,-1040.0,,,0,52000.0,33000.0,8000.0,0.0,Credit card,-2021,1300.0
101797,5004468,Closed,currency 1,-1759,0,-1162.0,-1162.0,410.0,0,1887000.0,0.0,545000.0,0.0,Car loan,-1115,
101797,5004469,Closed,currency 1,-2288,0,-883.0,-883.0,,1,297000.0,0.0,75000.0,0.0,Consumer credit,-2171,8300.0
101797,5004470,Active,currency 1,-1490,0,-1076.0,,,0,1830000.0,499000.0,699000.0,0.0,Consumer credit,-494,
101797,5004471,Closed,currency 1,-1377,0,626.0,626.0,,0,27000.0,0.0,4000.0,0.0,Credit card,-189,500.0
101797,5004472,Closed,currency 1,-871,0,-381.0,-381.0,20645.0,0,269000.0,0.0,23000.0,0.0,Consumer credit,-238,15500.0
101798,5004473,Closed,currency 1,-188,0,435.0,435.0,,0,55000.0,0.0,8000.0,0.0,Consumer credit,-714,
101798,5004474,Closed,currency 1,-812,0,-171.0,-171.0,,0,504000.0,0.0,126000.0,0.0,Credit card,-181,
101798,5004475,Closed,currency 1,-1783,0,-1442.0,-1442.0,58836.0,0,833000.0,0.0,91000.0,0.0,Credit card,-42,
101798,5004476,Closed,currency 1,-2644,0,-1600.0,-1600.0,,0,36000.0,0.0,2000.0,0.0,Credit card,-828,
101799,5004477,Active,currency 1,-2151,0,-1053.0,,132.0,0,3189000.0,163000.0,155000.0,0.0,Car loan,-1226,
101801,5004478,Closed,currency 1,-1864,0,-990.0,-990.0,,0,44000.0,0.0,5000.0,0.0,Consumer credit,-2492,
101801,5004479,Closed,currency 1,-225,0,1717.0,1717.0,,0,332000.0,0.0,58000.0,0.0,Consumer credit,-132,
101801,5004480,Active,currency 1,-1856,0,-1325.0,,7181.0,0,561000.0,212000.0,178000.0,0.0,Consumer credit,-814,
101801,5004481,Closed,currency 1,-1356,0,683.0,683.0,,0,650000.0,0.0,16000.0,0.0,Consumer credit,-812,26700.0
101802,5004482,Closed,currency 1,-1409,0,312.0,312.0,,0,260000.0,0.0,46000.0,0.0,Consumer credit,-59,
101802,5004483,Active,currency 1,-2185,0,-1946.0,,1121.0,0,26000.0,23000.0,9000.0,0.0,Credit card,-1351,
101802,5004484,Closed,currency 1,-832,0,134.0,134.0,,0,443000.0,0.0,154000.0,0.0,Consumer credit,-692,
101803,5004485,Active,currency 1,-469,0,997.0,,17764.0,0,145000.0,12000.0,54000.0,0.0,Consumer credit,-2484,
101805,5004486,Active,currency 1,-320,0,1798.0,,,0,1196000.0,738000.0,476000.0,0.0,Credit card,-657,
101805,5004487,Closed,currency 1,-281,0,1055.0,1055.0,1478.0,0,200000.0,0.0,43000.0,0.0,Mortgage,-2360,3800.0
101806,5004488,Active,currency 1,-1577,0,132.0,,,0,44000.0,33000.0,11000.0,0.0,Consumer credit,-1239,
101806,5004489,Active,currency 1,-1866,0,-1227.0,,2387.0,0,210000.0,171000.0,43000.0,0.0,Consumer credit,-2009,6800.0
101806,5004490,Active,currency 1,-1752,0,-446.0,,,0,853000.0,229000.0,240000.0,0.0,Consumer credit,-1137,
101806,5004491,Closed,currency 1,-236,0,617.0,617.0,,0,39000.0,0.0,12000.0,0.0,Another type of loan,-273,2600.0
101806,5004492,Active,currency 1,-1786,0,359.0,,,0,72000.0,28000.0,24000.0,0.0,Consumer credit,-52,
101807,5004493,Active,currency 1,-2383,0,-1268.0,,,0,226000.0,174000.0,90000.0,0.0,Consumer credit,-1976,5500.0
101807,5004494,Closed,currency 1,-1527,0,-681.0,-681.0,,0,73000.0,0.0,14000.0,0.0,Consumer credit,-1933,
101808,5004495,Closed,currency 1,-245,0,221.0,221.0,,0,20000.0,0.0,1000.0,0.0,Consumer credit,-309,300.0
101808,5004496,Closed,currency 1,-1558,0,-310.0,-310.0,43896.0,0,80000.0,0.0,19000.0,0.0,Consumer credit,-348,
101808,5004497,Closed,currency 1,-2255,0,-1545.0,-1545.0,6783.0,0,285000.0,0.0,38000.0,0.0,Consumer credit,-297,
101809,5004498,Active,currency 1,-2062,0,-524.0,,,0,381000.0,105000.0,78000.0,0.0,Consumer credit,-2479,
101809,5004499,Closed,currency 1,-2714,0,-1283.0,-1283.0,,0,78000.0,0.0,13000.0,0.0,Credit card,-1196,
101809,5004500,Active,currency 1,-2334,0,-274.0,,,0,81000.0,51000.0,7000.0,0.0,Credit card,-31,
101809,5004501,Active,currency 1,-1133,0,914.0,,18387.0,0,63000.0,41000.0,18000.0,0.0,Consumer credit,-850,
101810,5004502,Closed,currency 1,-1983,0,108.0,108.0,1061.0,0,123000.0,0.0,11000.0,0.0,Consumer credit,-947,4500.0
101811,5004503,Closed,currency 1,-2284,0,-1560.0,-1560.0,,0,330000.0,0.0,113000.0,0.0,Consumer credit,-782,6300.0
101811,5004504,Closed,currency 1,-367,0,1299.0,1299.0,6819.0,0,91000.0,0.0,14000.0,0.0,Credit card,-699,
101813,5004505,Closed,currency 1,-1596,0,-842.0,-842.0,2013.0,0,59000.0,0.0,13000.0,0.0,Consumer credit,-1634,
101813,5004506,Closed,currency 1,-495,0,111.0,111.0,,0,371000.0,0.0,2000.0,0.0,Credit card,-1739,
101813,5004507,Active,currency 1,-2724,0,-1794.0,,,0,13000.0,7000.0,4000.0,0.0,Credit card,-2121,
101814,5004508,Closed,currency 1,-1884,0,-1603.0,-1603.0,2581.0,0,157000.0,0.0,9000.0,0.0,Credit card,-2176,
101814,5004509,Active,currency 1,-1113,0,-717.0,,,1,36000.0,31000.0,3000.0,0.0,Credit card,-1697,
101814,5004510,Closed,currency 1,-2123,0,-1724.0,-1724.0,,0,290000.0,0.0,73000.0,0.0,Consumer credit,-731,
101814,5004511,Closed,currency 1,-436,0,790.0,790.0,693.0,0,457000.0,0.0,60000.0,0.0,Consumer credit,-1963,
101815,5004512,Closed,currency 1,-1251,0,-311.0,-311.0,,0,1300000.0,0.0,374000.0,0.0,Consumer credit,-225,
101815,5004513,Closed,currency 1,-1032,0,370.0,370.0,,0,268000.0,0.0,32000.0,0.0,Consumer credit,-18,
101816,5004514,Closed,currency 1,-708,0,812.0,812.0,,0,311000.0,0.0,109000.0,0.0,Consumer credit,-15,
101816,5004515,Closed,currency 1,-2346,119,-940.0,-940.0,,0,309000.0,0.0,115000.0,15450.0,Consumer credit,-2040,
101816,5004516,Active,currency 1,-48,0,577.0,,,0,29000.0,27000.0,5000.0,0.0,Microloan,-172,
101817,5004517,Closed,currency 1,-1310,0,-111.0,-111.0,4257.0,0,358000.0,0.0,141000.0,0.0,Credit card,-475,
101817,5004518,Closed,currency 1,-497,0,976.0,976.0,,0,631000.0,0.0,201000.0,0.0,Consumer credit,-123,
101817,5004519,Closed,currency 1,-874,0,-246.0,-246.0,2174.0,0,120000.0,0.0,10000.0,0.0,Consumer credit,-803,
101817,5004520,Active,currency 1,-59,52,1736.0,,,0,543000.0,152000.0,167000.0,27150.0,Consumer credit,-1739,
101817,5004521,Closed,currency 1,-2375,0,-1078.0,-1078.0,,0,396000.0,0.0,49000.0,0.0,Consumer credit,-222,
101819,5004522,Active,currency 1,-87,0,1236.0,,,0,988000.0,511000.0,78000.0,0.0,Consumer credit,-1799,
101819,5004523,Closed,currency 1,-440,0,276.0,276.0,,0,401000.0,0.0,46000.0,0.0,Credit card,-1918,22200.0
101819,5004524,Active,currency 1,-680,0,-120.0,,,0,360000.0,281000.0,107000.0,0.0,Consumer credit,-2283,
101819,5004525,Closed,currency 1,-48,0,267.0,267.0,90279.0,0,41000.0,0.0,7000.0,0.0,Consumer credit,-449,2500.0
101819,5004526,Closed,currency 1,-1670,0,379.0,379.0,,0,19000.0,0.0,1000.0,0.0,Car loan,-1705,
101819,5004527,Closed,currency 1,-1015,0,960.0,960.0,3372.0,0,98000.0,0.0,5000.0,0.0,Consumer credit,-762,2200.0
101819,5004528,Closed,currency 1,-951,0,442.0,442.0,3117.0,0,54000.0,0.0,12000.0,0.0,Consumer credit,-2450,
101819,5004529,Closed,currency 1,-1067,0,1110.0,1110.0,,0,742000.0,0.0,69000.0,0.0,Consumer credit,-491,
101820,5004530,Active,currency 1,-2594,0,-2266.0,,,0,32000.0,10000.0,0.0,0.0,Credit card,-1950,
101821,5004531,Closed,currency 1,-2049,0,-1864.0,-1864.0,,0,143000.0,0.0,16000.0,0.0,Consumer credit,-725,
101821,5004532,Closed,currency 1,-72,0,1193.0,1193.0,,0,72000.0,0.0,15000.0,0.0,Credit card,-1115,1300.0
101822,5004533,Closed,currency 1,-1957,0,-1231.0,-1231.0,,0,102000.0,0.0,36000.0,0.0,Consumer credit,-2103,
101822,5004534,Closed,currency 1,-1960,0,-1481.0,-1481.0,,0,81000.0,0.0,15000.0,0.0,Consumer credit,-1676,
101822,5004535,Closed,currency 1,-2189,0,-812.0,-812.0,,0,194000.0,0.0,5000.0,0.0,Consumer credit,-1972,
101822,5004536,Active,currency 1,-53,0,518.0,,,0,396000.0,42000.0,87000.0,0.0,Consumer credit,-1376,9100.0
101823,5004537,Closed,currency 1,-528,0,-40.0,-40.0,4633.0,0,234000.0,0.0,28000.0,0.0,Consumer credit,-581,
101823,5004538,Active,currency 1,-999,0,584.0,,,0,626000.0,183000.0,198000.0,0.0,Consumer credit,-1157,
101823,5004539,Active,currency 1,-722,0,710.0,,103.0,0,54000.0,37000.0,17000.0,0.0,Credit card,-89,
101823,5004540,Closed,currency 1,-1274,0,242.0,242.0,,0,2040000.0,0.0,703000.0,0.0,Consumer credit,-506,
101824,5004541,Closed,currency 1,-434,0,1019.0,1019.0,,0,662000.0,0.0,89000.0,0.0,Mortgage,-281,
101824,5004542,Active,currency 1,-677,0,-149.0,,3555.0,0,578000.0,63000.0,9000.0,0.0,Consumer credit,-187,10700.0
101824,5004543,Closed,currency 1,-2304,0,-306.0,-306.0,,0,123000.0,0.0,45000.0,0.0,Credit card,-85,
101824,5004544,Closed,currency 1,-794,0,-219.0,-219.0,,0,188000.0,0.0,13000.0,0.0,Consumer credit,-2459,
101825,5004545,Active,currency 1,-1580,0,-1162.0,,,0,118000.0,77000.0,31000.0,0.0,Consumer credit,-2014,
101825,5004546,Closed,currency 1,-2180,0,-1070.0,-1070.0,,0,62000.0,0.0,3000.0,0.0,Consumer credit,-830,
101825,5004547,Closed,currency 1,-1830,0,-361.0,-361.0,,0,185000.0,0.0,55000.0,0.0,Consumer credit,-1653,3400.0
101825,5004548,Closed,currency 1,-2520,0,-2001.0,-2001.0,1585.0,0,16000.0,0.0,5000.0,0.0,Consumer credit,-1538,
101825,5004549,Closed,currency 1,-356,0,1199.0,1199.0,,0,167000.0,0.0,17000.0,0.0,Credit card,-2284,
101825,5004550,Closed,currency 1,-1701,47,-896.0,-896.0,,0,451000.0,0.0,3000.0,22550.0,Car loan,-998,
101825,5004551,Active,currency 1,-2397,0,-1926.0,,4828.0,0,371000.0,89000.0,146000.0,0.0,Car loan,-2058,
101825,5004552,Closed,currency 1,-1066,0,-73.0,-73.0,8062.0,0,143000.0,0.0,41000.0,0.0,Consumer credit,-1896,
101827,5004553,Active,currency 1,-2675,23,-2327.0,,,0,87000.0,19000.0,34000.0,4350.0,Consumer credit,-350,
101827,5004554,Active,currency 1,-1063,0,-521.0,,1546.0,0,61000.0,20000.0,11000.0,0.0,Consumer credit,-130,
101827,5004555,Closed,currency 1,-936,0,840.0,840.0,,0,82000.0,0.0,27000.0,0.0,Another type of loan,-1948,
101827,5004556,Active,currency 1,-1339,0,-1087.0,,,0,327000.0,265000.0,1000.0,0.0,Consumer credit,-1204,
101827,5004557,Active,currency 1,-2680,0,-1856.0,,,0,121000.0,74000.0,18000.0,0.0,Consumer credit,-506,
101828,5004558,Closed,currency 1,-974,0,-300.0,-300.0,6811.0,0,62000.0,0.0,13000.0,0.0,Credit card,-163,
101828,5004559,Closed,currency 1,-1548,0,368.0,368.0,5784.0,0,101000.0,0.0,16000.0,0.0,Another type of loan,-2020,
101828,5004560,Closed,currency 1,-2512,0,-516.0,-516.0,1519.0,0,371000.0,0.0,145000.0,0.0,Credit card,-2341,
101828,5004561,Active,currency 1,-77,0,1416.0,,2019.0,0,72000.0,43000.0,12000.0,0.0,Consumer credit,-226,
101829,5004562,Active,currency 1,-2861,0,-2045.0,,,0,60000.0,19000.0,18000.0,0.0,Credit card,-1657,
101829,5004563,Closed,currency 1,-1779,0,-522.0,-522.0,,0,184000.0,0.0,43000.0,0.0,Car loan,-77,
101829,5004564,Active,currency 1,-1982,0,-696.0,,,0,361000.0,321000.0,26000.0,0.0,Consumer credit,-2155,
101829,5004565,Active,currency 1,-505,0,615.0,,1290.0,0,417000.0,84000.0,90000.0,0.0,Credit card,-109,32700.0
101830,5004566,Active,currency 1,-1286,0,742.0,,827.0,0,274000.0,260000.0,76000.0,0.0,Consumer credit,-1627,
101830,5004567,Closed,currency 1,-152,0,1998.0,1998.0,,0,93000.0,0.0,29000.0,0.0,Consumer credit,-2214,
101831,5004568,Closed,currency 1,-655,0,-78.0,-78.0,,0,1002000.0,0.0,274000.0,0.0,Credit card,-1976,
101831,5004569,Closed,currency 1,-2110,0,65.0,65.0,,0,33000.0,0.0,5000.0,0.0,Consumer credit,-658,800.0
101831,5004570,Active,currency 1,-276,0,239.0,,,0,403000.0,354000.0,13000.0,0.0,Credit card,-353,23600.0
101833,5004571,Closed,currency 1,-999,0,-769.0,-769.0,,0,58000.0,0.0,21000.0,0.0,Credit card,-148,
101834,5004572,Active,currency 1,-1973,0,-813.0,,,0,985000.0,923000.0,67000.0,0.0,Credit card,-1869,16800.0
101837,5004573,Closed,currency 1,-2653,0,-2050.0,-2050.0,,0,699000.0,0.0,183000.0,0.0,Consumer credit,-1381,49300.0
101837,5004574,Closed,currency 1,-866,0,487.0,487.0,,0,142000.0,0.0,50000.0,0.0,Consumer credit,-1155,
101837,5004575,Active,currency 1,-2533,0,-1036.0,,,0,2072000.0,901000.0,564000.0,0.0,Credit card,-1684,
101837,5004576,Closed,currency 1,-2383,0,-1892.0,-1892.0,,0,386000.0,0.0,4000.0,0.0,Credit card,-1199,
101837,5004577,Closed,currency 1,-897,0,-257.0,-257.0,,0,465000.0,0.0,99000.0,0.0,Credit card,-295,
101837,5004578,Closed,currency 1,-2503,0,-1161.0,-1161.0,,0,905000.0,0.0,160000.0,0.0,Credit card,-2105,
101837,5004579,Closed,currency 1,-1576,0,-1376.0,-1376.0,,0,348000.0,0.0,107000.0,0.0,Consumer credit,-1134,
101838,5004580,Closed,currency 1,-2124,0,-67.0,-67.0,,0,604000.0,0.0,134000.0,0.0,Consumer credit,-2466,
101841,5004581,Closed,currency 1,-665,0,1259.0,1259.0,14067.0,0,111000.0,0.0,29000.0,0.0,Credit card,-1919,
101841,5004582,Active,currency 1,-1640,0,-1165.0,,,0,1156000.0,645000.0,103000.0,0.0,Consumer credit,-531,
101841,5004583,Closed,currency 1,-1060,0,104.0,104.0,,0,44000.0,0.0,13000.0,0.0,Consumer credit,-1993,
101841,5004584,Active,currency 1,-988,31,1144.0,,,0,88000.0,35000.0,4000.0,4400.0,Consumer credit,-1121,
101841,5004585,Closed,currency 1,-1865,0,-834.0,-834.0,,0,52000.0,0.0,14000.0,0.0,Credit card,-1240,
101842,5004586,Closed,currency 1,-1083,0,1016.0,1016.0,31378.0,0,350000.0,0.0,123000.0,0.0,Credit card,-91,7400.0
101843,5004587,Closed,currency 1,-1648,0,-63.0,-63.0,,0,104000.0,0.0,22000.0,0.0,Credit card,-135,
101843,5004588,Closed,currency 1,-1038,0,831.0,831.0,,0,199000.0,0.0,32000.0,0.0,Consumer credit,-2301,9900.0
101843,5004589,Active,currency 1,-1004,0,382.0,,,0,214000.0,153000.0,37000.0,0.0,Consumer credit,-1444,
101843,5004590,Closed,currency 1,-874,0,-137.0,-137.0,,0,18000.0,0.0,7000.0,0.0,Consumer credit,-1651,400.0
101843,5004591,Closed,currency 1,-1564,151,-44.0,-44.0,,0,125000.0,0.0,43000.0,6250.0,Consumer credit,-1467,
101843,5004592,Active,currency 1,-1267,0,482.0,,,0,52000.0,36000.0,0.0,0.0,Car loan,-1555,
101844,5004593,Closed,currency 1,-1642,0,-656.0,-656.0,,0,261000.0,0.0,91000.0,0.0,Microloan,-1332,
101845,5004594,Active,currency 1,-2587,0,-1608.0,,,0,230000.0,111000.0,40000.0,0.0,Consumer credit,-2181,
101845,5004595,Closed,currency 1,-2664,0,-1675.0,-1675.0,,0,47000.0,0.0,17000.0,0.0,Consumer credit,-1133,
