SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1009118,102955,1.0,11,-1439.0,-1441.0,6041.67,6041.67
1009118,102955,1.0,12,-1409.0,-1411.0,6041.67,2198.19
1009118,102955,1.0,13,-1379.0,-1360.0,6041.67,6041.67
1009118,102955,1.0,14,-1349.0,-1351.0,6041.67,6041.67
1009118,102955,1.0,15,-1319.0,-1299.0,6041.67,4561.59
1009118,102955,1.0,16,-1289.0,-1296.0,6041.67,6041.67
1009118,102955,1.0,17,-1259.0,-1262.0,6041.67,5185.36
1009118,102955,1.0,18,-1229.0,-1173.0,6041.67,6041.67
1009118,102955,1.0,19,-1199.0,-1207.0,6041.67,6041.67
1009118,102955,1.0,20,-1169.0,-1174.0,6041.67,6041.67
1009118,102955,1.0,21,-1139.0,-1145.0,6041.67,6041.67
1009118,102955,1.0,22,-1109.0,-1116.0,6041.67,6041.67
1009118,102955,1.0,23,-1079.0,-1069.0,6041.67,6041.67
1009118,102955,1.0,24,-1049.0,-1049.0,6041.67,6041.67
1009119,102955,1.0,1,-2100.0,-2053.0,54333.33,54333.33
1009119,102955,1.0,2,-2070.0,-2074.0,54333.33,36369.02
1009119,102955,1.0,3,-2040.0,-2018.0,54333.33,23669.47
1009119,102955,1.0,4,-2010.0,-2015.0,54333.33,54333.33
1009119,102955,1.0,5,-1980.0,-1987.0,54333.33,54333.33
1009119,102955,1.0,6,-1950.0,-1959.0,54333.33,54333.33
1009121,102956,1.0,1,-1430.0,-1436.0,2083.33,2083.33
1009121,102956,1.0,2,-1400.0,-1400.0,2083.33,2083.33
1009121,102956,1.0,3,-1370.0,-1379.0,2083.33,2083.33
1009121,102956,1.0,4,-1340.0,-1340.0,2083.33,2083.33
1009121,102956,1.0,5,-1310.0,-1310.0,2083.33,2083.33
1009121,102956,1.0,6,-1280.0,-1281.0,2083.33,2083.33
1009121,102956,1.0,7,-1250.0,-1259.0,2083.33,2083.33
1009121,102956,1.0,8,-1220.0,-1228.0,2083.33,2083.33
1009121,102956,1.0,9,-1190.0,-1199.0,2083.33,2083.33
1009121,102956,1.0,10,-1160.0,-1163.0,2083.33,2083.33
1009121,102956,1.0,11,-1130.0,-1138.0,2083.33,2083.33
1009121,102956,1.0,12,-1100.0,-1105.0,2083.33,2083.33
1009126,102957,1.0,1,-1002.0,-1010.0,18944.44,18944.44
1009126,102957,1.0,2,-972.0,-974.0,18944.44,18944.44
1009126,102957,1.0,3,-942.0,-943.0,18944.44,18944.44
1009126,102957,1.0,4,-912.0,-914.0,18944.44,18944.44
1009126,102957,1.0,5,-882.0,-884.0,18944.44,18944.44
1009126,102957,1.0,6,-852.0,-859.0,18944.44,18944.44
1009126,102957,1.0,7,-822.0,-829.0,18944.44,18944.44
1009126,102957,1.0,8,-792.0,-796.0,18944.44,7980.45
1009126,102957,1.0,9,-762.0,-766.0,18944.44,18944.44
1009126,102957,1.0,10,-732.0,-732.0,18944.44,18944.44
1009126,102957,1.0,11,-702.0,-710.0,18944.44,18944.44
1009126,102957,1.0,12,-672.0,-680.0,18944.44,18944.44
1009126,102957,1.0,13,-642.0,-650.0,18944.44,18944.44
1009126,102957,1.0,14,-612.0,-617.0,18944.44,18944.44
1009126,102957,1.0,15,-582.0,-586.0,18944.44,18944.44
1009126,102957,1.0,16,-552.0,-561.0,18944.44,18944.44
1009126,102957,1.0,17,-522.0,-526.0,18944.44,18944.44
1009126,102957,1.0,18,-492.0,-500.0,18944.44,18944.44
1009128,102958,1.0,1,-2284.0,-2285.0,7000.0,7000.0
1009128,102958,1.0,2,-2254.0,-2262.0,7000.0,7000.0
1009128,102958,1.0,3,-2224.0,-2166.0,7000.0,7000.0
1009128,102958,1.0,4,-2194.0,-2203.0,7000.0,5193.74
1009128,102958,1.0,5,-2164.0,-2170.0,7000.0,2854.87
1009128,102958,1.0,6,-2134.0,-2138.0,7000.0,7000.0
1009128,102958,1.0,7,-2104.0,-2112.0,7000.0,7000.0
1009128,102958,1.0,8,-2074.0,-2018.0,7000.0,7000.0
1009128,102958,1.0,9,-2044.0,-2045.0,7000.0,3398.83
1009128,102958,1.0,10,-2014.0,-2014.0,7000.0,7000.0
1009128,102958,1.0,11,-1984.0,-1969.0,7000.0,7000.0
1009128,102958,1.0,12,-1954.0,-1899.0,7000.0,7000.0
1009129,102958,1.0,1,-1577.0,-1557.0,916.67,916.67
1009129,102958,1.0,2,-1547.0,-1554.0,916.67,292.44
1009129,102958,1.0,3,-1517.0,-1519.0,916.67,916.67
1009129,102958,1.0,4,-1487.0,-1491.0,916.67,916.67
1009129,102958,1.0,5,-1457.0,-1462.0,916.67,301.29
1009129,102958,1.0,6,-1427.0,-1430.0,916.67,916.67
1009129,102958,1.0,7,-1397.0,-1390.0,916.67,916.67
1009129,102958,1.0,8,-1367.0,-1371.0,916.67,916.67
1009129,102958,1.0,9,-1337.0,-1343.0,916.67,916.67
1009129,102958,1.0,10,-1307.0,-1314.0,916.67,516.68
1009129,102958,1.0,11,-1277.0,-1271.0,916.67,916.67
1009129,102958,1.0,12,-1247.0,-1256.0,916.67,717.37
1009129,102958,1.0,13,-1217.0,-1226.0,916.67,916.67
1009129,102958,1.0,14,-1187.0,-1187.0,916.67,916.67
1009129,102958,1.0,15,-1157.0,-1157.0,916.67,916.67
1009129,102958,1.0,16,-1127.0,-1132.0,916.67,916.67
1009129,102958,1.0,17,-1097.0,-1099.0,916.67,916.67
1009129,102958,1.0,18,-1067.0,-1029.0,916.67,916.67
1009129,102958,1.0,19,-1037.0,-1021.0,916.67,916.67
1009129,102958,1.0,20,-1007.0,-1010.0,916.67,916.67
1009129,102958,1.0,21,-977.0,-918.0,916.67,916.67
1009129,102958,1.0,22,-947.0,-951.0,916.67,916.67
1009129,102958,1.0,23,-917.0,-917.0,916.67,916.67
1009129,102958,1.0,24,-887.0,-889.0,916.67,916.67
1009130,102959,1.0,1,-1098.0,-1098.0,15500.0,14138.88
1009130,102959,1.0,2,-1068.0,-1070.0,15500.0,15500.0
1009130,102959,1.0,3,-1038.0,-1045.0,15500.0,15500.0
1009130,102959,1.0,4,-1008.0,-1008.0,15500.0,15500.0
1009130,102959,1.0,5,-978.0,-981.0,15500.0,15500.0
1009130,102959,1.0,6,-948.0,-956.0,15500.0,15500.0
1009130,102959,1.0,7,-918.0,-918.0,15500.0,15500.0
1009130,102959,1.0,8,-888.0,-892.0,15500.0,15500.0
1009130,102959,1.0,9,-858.0,-866.0,15500.0,15500.0
1009130,102959,1.0,10,-828.0,-828.0,15500.0,15500.0
1009132,102959,1.0,1,-852.0,-855.0,4708.33,4708.33
1009132,102959,1.0,2,-822.0,-825.0,4708.33,4708.33
1009132,102959,1.0,3,-792.0,-797.0,4708.33,4708.33
1009132,102959,1.0,4,-762.0,-765.0,4708.33,4708.33
1009132,102959,1.0,5,-732.0,-739.0,4708.33,4708.33
1009132,102959,1.0,6,-702.0,-703.0,4708.33,4708.33
1009132,102959,1.0,7,-672.0,-672.0,4708.33,4708.33
1009132,102959,1.0,8,-642.0,-643.0,4708.33,4708.33
1009132,102959,1.0,9,-612.0,-618.0,4708.33,4708.33
1009132,102959,1.0,10,-582.0,-583.0,4708.33,4708.33
1009132,102959,1.0,11,-552.0,-561.0,4708.33,4708.33
1009132,102959,1.0,12,-522.0,-524.0,4708.33,4708.33
1009132,102959,1.0,13,-492.0,-499.0,4708.33,4708.33
1009132,102959,1.0,14,-462.0,-466.0,4708.33,4708.33
1009132,102959,1.0,15,-432.0,-437.0,4708.33,4708.33
1009132,102959,1.0,16,-402.0,-410.0,4708.33,4708.33
1009132,102959,1.0,17,-372.0,-370.0,4708.33,4708.33
1009132,102959,1.0,18,-342.0,-346.0,4708.33,4708.33
1009132,102959,1.0,19,-312.0,-318.0,4708.33,4708.33
1009132,102959,1.0,20,-282.0,-291.0,4708.33,4708.33
1009132,102959,1.0,21,-252.0,-253.0,4708.33,4708.33
1009132,102959,1.0,22,-222.0,-230.0,4708.33,4708.33
1009132,102959,1.0,23,-192.0,-201.0,4708.33,4708.33
1009132,102959,1.0,24,-162.0,-126.0,4708.33,4708.33
1009133,102959,1.0,1,-821.0,-829.0,388.89,388.89
1009133,102959,1.0,2,-791.0,-792.0,388.89,388.89
1009133,102959,1.0,3,-761.0,-768.0,388.89,388.89
1009133,102959,1.0,4,-731.0,-736.0,388.89,388.89
1009133,102959,1.0,5,-701.0,-709.0,388.89,388.89
1009133,102959,1.0,6,-671.0,-672.0,388.89,388.89
1009133,102959,1.0,7,-641.0,-643.0,388.89,388.89
1009133,102959,1.0,8,-611.0,-615.0,388.89,388.89
1009133,102959,1.0,9,-581.0,-586.0,388.89,388.89
1009133,102959,1.0,10,-551.0,-552.0,388.89,388.89
1009133,102959,1.0,11,-521.0,-527.0,388.89,388.89
1009133,102959,1.0,12,-491.0,-494.0,388.89,388.89
1009133,102959,1.0,13,-461.0,-465.0,388.89,388.89
1009133,102959,1.0,14,-431.0,-432.0,388.89,388.89
1009133,102959,1.0,15,-401.0,-410.0,388.89,388.89
1009133,102959,1.0,16,-371.0,-376.0,388.89,388.89
1009133,102959,1.0,17,-341.0,-344.0,388.89,388.89
1009133,102959,1.0,18,-311.0,-319.0,388.89,388.89
1009135,102960,1.0,1,-1800.0,-1803.0,1041.67,1041.67
1009135,102960,1.0,2,-1770.0,-1775.0,1041.67,1041.67
1009135,102960,1.0,3,-1740.0,-1744.0,1041.67,1041.67
1009135,102960,1.0,4,-1710.0,-1715.0,1041.67,1041.67
1009135,102960,1.0,5,-1680.0,-1689.0,1041.67,1041.67
1009135,102960,1.0,6,-1650.0,-1656.0,1041.67,1041.67
1009135,102960,1.0,7,-1620.0,-1627.0,1041.67,1041.67
1009135,102960,1.0,8,-1590.0,-1599.0,1041.67,1041.67
1009135,102960,1.0,9,-1560.0,-1562.0,1041.67,1041.67
1009135,102960,1.0,10,-1530.0,-1534.0,1041.67,1041.67
1009135,102960,1.0,11,-1500.0,-1503.0,1041.67,1041.67
1009135,102960,1.0,12,-1470.0,-1471.0,1041.67,1041.67
1009135,102960,1.0,13,-1440.0,-1449.0,1041.67,1041.67
1009135,102960,1.0,14,-1410.0,-1412.0,1041.67,1041.67
1009135,102960,1.0,15,-1380.0,-1325.0,1041.67,1041.67
1009135,102960,1.0,16,-1350.0,-1350.0,1041.67,1041.67
1009135,102960,1.0,17,-1320.0,-1323.0,1041.67,1041.67
1009135,102960,1.0,18,-1290.0,-1293.0,1041.67,1041.67
1009135,102960,1.0,19,-1260.0,-1266.0,1041.67,1041.67
1009135,102960,1.0,20,-1230.0,-1239.0,1041.67,1041.67
1009135,102960,1.0,21,-1200.0,-1209.0,1041.67,1041.67
1009135,102960,1.0,22,-1170.0,-1172.0,1041.67,1041.67
1009135,102960,1.0,23,-1140.0,-1141.0,1041.67,1041.67
1009135,102960,1.0,24,-1110.0,-1118.0,1041.67,1041.67
1009137,102960,1.0,1,-1713.0,-1717.0,4583.33,4583.33
1009137,102960,1.0,2,-1683.0,-1683.0,4583.33,2686.82
1009137,102960,1.0,3,-1653.0,-1657.0,4583.33,4583.33
1009137,102960,1.0,4,-1623.0,-1623.0,4583.33,4583.33
1009137,102960,1.0,5,-1593.0,-1595.0,4583.33,4583.33
1009137,102960,1.0,6,-1563.0,-1571.0,4583.33,4583.33
1009137,102960,1.0,7,-1533.0,-1539.0,4583.33,4583.33
1009137,102960,1.0,8,-1503.0,-1503.0,4583.33,4583.33
1009137,102960,1.0,9,-1473.0,-1475.0,4583.33,4583.33
1009137,102960,1.0,10,-1443.0,-1443.0,4583.33,4583.33
1009137,102960,1.0,11,-1413.0,-1420.0,4583.33,4583.33
1009137,102960,1.0,12,-1383.0,-1385.0,4583.33,4583.33
1009139,102961,1.0,1,-1630.0,-1632.0,11555.56,11555.56
1009139,102961,1.0,2,-1600.0,-1601.0,11555.56,11555.56
1009139,102961,1.0,3,-1570.0,-1579.0,11555.56,11555.56
1009139,102961,1.0,4,-1540.0,-1546.0,11555.56,11555.56
1009139,102961,1.0,5,-1510.0,-1510.0,11555.56,11555.56
1009139,102961,1.0,6,-1480.0,-1481.0,11555.56,11555.56
1009139,102961,1.0,7,-1450.0,-1456.0,11555.56,11555.56
1009139,102961,1.0,8,-1420.0,-1421.0,11555.56,11555.56
1009139,102961,1.0,9,-1390.0,-1398.0,11555.56,11555.56
1009139,102961,1.0,10,-1360.0,-1368.0,11555.56,11555.56
1009139,102961,1.0,11,-1330.0,-1330.0,11555.56,11555.56
1009139,102961,1.0,12,-1300.0,-1301.0,11555.56,11555.56
1009139,102961,1.0,13,-1270.0,-1276.0,11555.56,11555.56
1009139,102961,1.0,14,-1240.0,-1237.0,11555.56,11555.56
1009139,102961,1.0,15,-1210.0,-1217.0,11555.56,3636.91
1009139,102961,1.0,16,-1180.0,-1181.0,11555.56,11555.56
1009139,102961,1.0,17,-1150.0,-1158.0,11555.56,11555.56
1009139,102961,1.0,18,-1120.0,-1128.0,11555.56,11555.56
1009142,102962,1.0,1,-432.0,-407.0,1833.33,1833.33
1009142,102962,1.0,2,-402.0,-411.0,1833.33,1833.33
1009142,102962,1.0,3,-372.0,-378.0,1833.33,1833.33
1009142,102962,1.0,4,-342.0,-346.0,1833.33,1833.33
1009142,102962,1.0,5,-312.0,-316.0,1833.33,1833.33
1009142,102962,1.0,6,-282.0,-290.0,1833.33,1833.33
1009142,102962,1.0,7,-252.0,-254.0,1833.33,1678.96
1009142,102962,1.0,8,-222.0,-224.0,1833.33,1833.33
1009142,102962,1.0,9,-192.0,-144.0,1833.33,1833.33
1009142,102962,1.0,10,-162.0,-166.0,1833.33,1833.33
1009142,102962,1.0,11,-132.0,-83.0,1833.33,1833.33
1009142,102962,1.0,12,-102.0,-109.0,1833.33,1833.33
1009142,102962,1.0,13,-72.0,-63.0,1833.33,1833.33
1009142,102962,1.0,14,-42.0,-31.0,1833.33,1833.33
1009142,102962,1.0,15,-12.0,-18.0,1833.33,1833.33
1009145,102962,1.0,1,-1767.0,-1776.0,12000.0,12000.0
1009145,102962,1.0,2,-1737.0,-1740.0,12000.0,12000.0
1009145,102962,1.0,3,-1707.0,-1716.0,12000.0,12000.0
1009145,102962,1.0,4,-1677.0,-1686.0,12000.0,12000.0
1009145,102962,1.0,5,-1647.0,-1646.0,12000.0,4350.14
1009145,102962,1.0,6,-1617.0,-1625.0,12000.0,10249.06
1009146,102963,1.0,1,-2327.0,-2331.0,19333.33,19333.33
1009146,102963,1.0,2,-2297.0,-2306.0,19333.33,19333.33
1009146,102963,1.0,3,-2267.0,-2271.0,19333.33,19333.33
1009146,102963,1.0,4,-2237.0,-2245.0,19333.33,19333.33
1009146,102963,1.0,5,-2207.0,-2214.0,19333.33,19333.33
1009146,102963,1.0,6,-2177.0,-2177.0,19333.33,19333.33
1009152,102965,1.0,1,-2057.0,-2058.0,4125.0,4125.0
1009152,102965,1.0,2,-2027.0,-2028.0,4125.0,4125.0
1009152,102965,1.0,3,-1997.0,-2003.0,4125.0,3420.69
1009152,102965,1.0,4,-1967.0,-1971.0,4125.0,1282.77
1009152,102965,1.0,5,-1937.0,-1942.0,4125.0,4125.0
1009152,102965,1.0,6,-1907.0,-1860.0,4125.0,4125.0
1009152,102965,1.0,7,-1877.0,-1886.0,4125.0,4125.0
1009152,102965,1.0,8,-1847.0,-1855.0,4125.0,4125.0
1009152,102965,1.0,9,-1817.0,-1822.0,4125.0,4125.0
1009152,102965,1.0,10,-1787.0,-1792.0,4125.0,4125.0
1009152,102965,1.0,11,-1757.0,-1766.0,4125.0,4125.0
1009152,102965,1.0,12,-1727.0,-1729.0,4125.0,4125.0
1009152,102965,1.0,13,-1697.0,-1704.0,4125.0,4125.0
1009152,102965,1.0,14,-1667.0,-1676.0,4125.0,4125.0
1009152,102965,1.0,15,-1637.0,-1637.0,4125.0,4125.0
1009152,102965,1.0,16,-1607.0,-1609.0,4125.0,4125.0
1009152,102965,1.0,17,-1577.0,-1583.0,4125.0,4125.0
1009152,102965,1.0,18,-1547.0,-1547.0,4125.0,4125.0
1009152,102965,1.0,19,-1517.0,-1517.0,4125.0,4125.0
1009152,102965,1.0,20,-1487.0,-1453.0,4125.0,4125.0
1009152,102965,1.0,21,-1457.0,-1466.0,4125.0,2550.27
1009152,102965,1.0,22,-1427.0,-1369.0,4125.0,4125.0
1009152,102965,1.0,23,-1397.0,-1405.0,4125.0,4125.0
1009152,102965,1.0,24,-1367.0,-1366.0,4125.0,4125.0
1009155,102966,1.0,1,-749.0,-756.0,43166.67,43166.67
1009155,102966,1.0,2,-719.0,-723.0,43166.67,43166.67
1009155,102966,1.0,3,-689.0,-690.0,43166.67,43166.67
1009155,102966,1.0,4,-659.0,-666.0,43166.67,43166.67
1009155,102966,1.0,5,-629.0,-629.0,43166.67,34911.73
1009155,102966,1.0,6,-599.0,-607.0,43166.67,43166.67
1009159,102968,1.0,1,-60.0,-63.0,14277.78,14277.78
1009159,102968,1.0,2,-30.0,-34.0,14277.78,14277.78
1009159,102968,1.0,3,0.0,-9.0,14277.78,6615.87
1009160,102968,1.0,1,-1485.0,-1450.0,7833.33,7833.33
1009160,102968,1.0,2,-1455.0,-1462.0,7833.33,7833.33
1009160,102968,1.0,3,-1425.0,-1425.0,7833.33,7833.33
1009160,102968,1.0,4,-1395.0,-1401.0,7833.33,7833.33
1009160,102968,1.0,5,-1365.0,-1372.0,7833.33,7833.33
1009160,102968,1.0,6,-1335.0,-1292.0,7833.33,2776.43
1009160,102968,1.0,7,-1305.0,-1309.0,7833.33,7833.33
1009160,102968,1.0,8,-1275.0,-1278.0,7833.33,7833.33
1009160,102968,1.0,9,-1245.0,-1205.0,7833.33,7833.33
1009160,102968,1.0,10,-1215.0,-1214.0,7833.33,7833.33
1009160,102968,1.0,11,-1185.0,-1193.0,7833.33,7833.33
1009160,102968,1.0,12,-1155.0,-1162.0,7833.33,7833.33
1009162,102969,1.0,1,-925.0,-929.0,2791.67,2791.67
1009162,102969,1.0,2,-895.0,-902.0,2791.67,2791.67
1009162,102969,1.0,3,-865.0,-873.0,2791.67,2791.67
1009162,102969,1.0,4,-835.0,-836.0,2791.67,2791.67
1009162,102969,1.0,5,-805.0,-812.0,2791.67,2791.67
1009162,102969,1.0,6,-775.0,-782.0,2791.67,1949.23
1009162,102969,1.0,7,-745.0,-749.0,2791.67,2791.67
1009162,102969,1.0,8,-715.0,-724.0,2791.67,2791.67
1009162,102969,1.0,9,-685.0,-688.0,2791.67,2791.67
1009162,102969,1.0,10,-655.0,-656.0,2791.67,2791.67
1009162,102969,1.0,11,-625.0,-630.0,2791.67,2791.67
1009162,102969,1.0,12,-595.0,-597.0,2791.67,2791.67
1009162,102969,1.0,13,-565.0,-571.0,2791.67,2791.67
1009162,102969,1.0,14,-535.0,-539.0,2791.67,2791.67
1009162,102969,1.0,15,-505.0,-511.0,2791.67,2791.67
1009162,102969,1.0,16,-475.0,-482.0,2791.67,2791.67
1009162,102969,1.0,17,-445.0,-448.0,2791.67,2791.67
1009162,102969,1.0,18,-415.0,-422.0,2791.67,2791.67
1009162,102969,1.0,19,-385.0,-389.0,2791.67,2791.67
1009162,102969,1.0,20,-355.0,-359.0,2791.67,2791.67
1009162,102969,1.0,21,-325.0,-333.0,2791.67,2791.67
1009162,102969,1.0,22,-295.0,-300.0,2791.67,2791.67
1009162,102969,1.0,23,-265.0,-266.0,2791.67,2791.67
1009162,102969,1.0,24,-235.0,-237.0,2791.67,2791.67
1009164,102970,1.0,1,-2440.0,-2441.0,18000.0,18000.0
1009164,102970,1.0,2,-2410.0,-2415.0,18000.0,18000.0
1009164,102970,1.0,3,-2380.0,-2380.0,18000.0,18000.0
1009164,102970,1.0,4,-2350.0,-2291.0,18000.0,5832.18
1009164,102970,1.0,5,-2320.0,-2320.0,18000.0,18000.0
1009164,102970,1.0,6,-2290.0,-2294.0,18000.0,18000.0
1009165,102970,1.0,1,-1038.0,-1047.0,2000.0,2000.0
1009165,102970,1.0,2,-1008.0,-1016.0,2000.0,2000.0
1009165,102970,1.0,3,-978.0,-984.0,2000.0,2000.0
1009165,102970,1.0,4,-948.0,-957.0,2000.0,2000.0
1009165,102970,1.0,5,-918.0,-927.0,2000.0,2000.0
1009165,102970,1.0,6,-888.0,-896.0,2000.0,2000.0
1009165,102970,1.0,7,-858.0,-859.0,2000.0,2000.0
1009165,102970,1.0,8,-828.0,-835.0,2000.0,2000.0
1009165,102970,1.0,9,-798.0,-804.0,2000.0,2000.0
1009165,102970,1.0,10,-768.0,-775.0,2000.0,2000.0
1009166,102970,1.0,1,-306.0,-313.0,14000.0,14000.0
1009166,102970,1.0,2,-276.0,-276.0,14000.0,14000.0
1009166,102970,1.0,3,-246.0,-254.0,14000.0,14000.0
1009166,102970,1.0,4,-216.0,-224.0,14000.0,14000.0
1009166,102970,1.0,5,-186.0,-193.0,14000.0,14000.0
1009166,102970,1.0,6,-156.0,-163.0,14000.0,14000.0
1009166,102970,1.0,7,-126.0,-135.0,14000.0,14000.0
1009166,102970,1.0,8,-96.0,-97.0,14000.0,14000.0
1009166,102970,1.0,9,-66.0,-69.0,14000.0,14000.0
1009166,102970,1.0,10,-36.0,-44.0,14000.0,14000.0
1009166,102970,1.0,11,-6.0,-11.0,14000.0,14000.0
1009167,102970,1.0,1,-1835.0,-1836.0,708.33,708.33
1009167,102970,1.0,2,-1805.0,-1810.0,708.33,708.33
1009167,102970,1.0,3,-1775.0,-1776.0,708.33,708.33
1009167,102970,1.0,4,-1745.0,-1752.0,708.33,708.33
1009167,102970,1.0,5,-1715.0,-1715.0,708.33,708.33
1009167,102970,1.0,6,-1685.0,-1685.0,708.33,708.33
1009167,102970,1.0,7,-1655.0,-1657.0,708.33,708.33
1009167,102970,1.0,8,-1625.0,-1634.0,708.33,708.33
1009167,102970,1.0,9,-1595.0,-1596.0,708.33,708.33
1009167,102970,1.0,10,-1565.0,-1574.0,708.33,708.33
1009167,102970,1.0,11,-1535.0,-1535.0,708.33,708.33
1009167,102970,1.0,12,-1505.0,-1505.0,708.33,708.33
1009167,102970,1.0,13,-1475.0,-1480.0,708.33,708.33
1009167,102970,1.0,14,-1445.0,-1453.0,708.33,708.33
1009167,102970,1.0,15,-1415.0,-1422.0,708.33,254.37
1009167,102970,1.0,16,-1385.0,-1390.0,708.33,708.33
1009167,102970,1.0,17,-1355.0,-1360.0,708.33,708.33
1009167,102970,1.0,18,-1325.0,-1330.0,708.33,708.33
1009167,102970,1.0,19,-1295.0,-1301.0,708.33,708.33
1009167,102970,1.0,20,-1265.0,-1274.0,708.33,708.33
1009167,102970,1.0,21,-1235.0,-1237.0,708.33,708.33
1009167,102970,1.0,22,-1205.0,-1206.0,708.33,708.33
1009167,102970,1.0,23,-1175.0,-1175.0,708.33,708.33
1009167,102970,1.0,24,-1145.0,-1153.0,708.33,708.33
1009168,102971,1.0,1,-1706.0,-1706.0,49200.0,49200.0
1009168,102971,1.0,2,-1676.0,-1677.0,49200.0,49200.0
1009168,102971,1.0,3,-1646.0,-1655.0,49200.0,49200.0
1009168,102971,1.0,4,-1616.0,-1622.0,49200.0,49200.0
1009168,102971,1.0,5,-1586.0,-1591.0,49200.0,49200.0
1009168,102971,1.0,6,-1556.0,-1558.0,49200.0,18963.31
1009168,102971,1.0,7,-1526.0,-1531.0,49200.0,49200.0
1009168,102971,1.0,8,-1496.0,-1497.0,49200.0,49200.0
1009168,102971,1.0,9,-1466.0,-1470.0,49200.0,49200.0
1009168,102971,1.0,10,-1436.0,-1388.0,49200.0,49200.0
1009170,102972,1.0,1,-2458.0,-2467.0,14500.0,14500.0
1009170,102972,1.0,2,-2428.0,-2428.0,14500.0,14500.0
1009170,102972,1.0,3,-2398.0,-2403.0,14500.0,14500.0
1009170,102972,1.0,4,-2368.0,-2359.0,14500.0,14500.0
1009170,102972,1.0,5,-2338.0,-2345.0,14500.0,14500.0
1009170,102972,1.0,6,-2308.0,-2292.0,14500.0,14500.0
1009170,102972,1.0,7,-2278.0,-2287.0,14500.0,14500.0
1009170,102972,1.0,8,-2248.0,-2257.0,14500.0,14500.0
1009170,102972,1.0,9,-2218.0,-2221.0,14500.0,14500.0
1009170,102972,1.0,10,-2188.0,-2180.0,14500.0,14500.0
1009170,102972,1.0,11,-2158.0,-2165.0,14500.0,14500.0
1009170,102972,1.0,12,-2128.0,-2124.0,14500.0,14500.0
1009171,102972,1.0,1,-1788.0,-1788.0,9333.33,9333.33
1009171,102972,1.0,2,-1758.0,-1761.0,9333.33,9333.33
1009171,102972,1.0,3,-1728.0,-1734.0,9333.33,9333.33
1009171,102972,1.0,4,-1698.0,-1686.0,9333.33,9333.33
1009171,102972,1.0,5,-1668.0,-1674.0,9333.33,9333.33
1009171,102972,1.0,6,-1638.0,-1647.0,9333.33,9333.33
1009174,102973,1.0,1,-2551.0,-2554.0,9500.0,9500.0
1009174,102973,1.0,2,-2521.0,-2528.0,9500.0,9500.0
1009174,102973,1.0,3,-2491.0,-2500.0,9500.0,9500.0
1009174,102973,1.0,4,-2461.0,-2462.0,9500.0,9500.0
1009174,102973,1.0,5,-2431.0,-2440.0,9500.0,9500.0
1009174,102973,1.0,6,-2401.0,-2363.0,9500.0,9500.0
1009174,102973,1.0,7,-2371.0,-2373.0,9500.0,9500.0
1009174,102973,1.0,8,-2341.0,-2349.0,9500.0,9500.0
1009174,102973,1.0,9,-2311.0,-2292.0,9500.0,6866.25
1009174,102973,1.0,10,-2281.0,-2287.0,9500.0,9500.0
1009174,102973,1.0,11,-2251.0,-2207.0,9500.0,9500.0
1009174,102973,1.0,12,-2221.0,-2225.0,9500.0,9500.0
1009174,102973,1.0,13,-2191.0,-2139.0,9500.0,9500.0
1009174,102973,1.0,14,-2161.0,-2164.0,9500.0,9500.0
1009174,102973,1.0,15,-2131.0,-2139.0,9500.0,9500.0
1009174,102973,1.0,16,-2101.0,-2106.0,9500.0,9500.0
1009174,102973,1.0,17,-2071.0,-2067.0,9500.0,9500.0
1009174,102973,1.0,18,-2041.0,-2044.0,9500.0,4781.25
1009174,102973,1.0,19,-2011.0,-2018.0,9500.0,9500.0
1009174,102973,1.0,20,-1981.0,-1985.0,9500.0,5413.52
1009174,102973,1.0,21,-1951.0,-1959.0,9500.0,9500.0
1009174,102973,1.0,22,-1921.0,-1929.0,9500.0,9500.0
1009174,102973,1.0,23,-1891.0,-1898.0,9500.0,9500.0
1009174,102973,1.0,24,-1861.0,-1864.0,9500.0,9500.0
1009178,102975,1.0,1,-2079.0,-2083.0,8777.78,8777.78
1009178,102975,1.0,2,-2049.0,-2055.0,8777.78,8777.78
1009178,102975,1.0,3,-2019.0,-2020.0,8777.78,8777.78
1009178,102975,1.0,4,-1989.0,-1997.0,8777.78,8777.78
1009178,102975,1.0,5,-1959.0,-1968.0,8777.78,8777.78
1009178,102975,1.0,6,-1929.0,-1935.0,8777.78,8777.78
1009178,102975,1.0,7,-1899.0,-1901.0,8777.78,8777.78
1009178,102975,1.0,8,-1869.0,-1836.0,8777.78,8777.78
1009178,102975,1.0,9,-1839.0,-1840.0,8777.78,8777.78
1009178,102975,1.0,10,-1809.0,-1810.0,8777.78,6644.1
1009178,102975,1.0,11,-1779.0,-1788.0,8777.78,8777.78
1009178,102975,1.0,12,-1749.0,-1753.0,8777.78,8777.78
1009178,102975,1.0,13,-1719.0,-1726.0,8777.78,8777.78
1009178,102975,1.0,14,-1689.0,-1695.0,8777.78,8777.78
1009178,102975,1.0,15,-1659.0,-1631.0,8777.78,8777.78
1009178,102975,1.0,16,-1629.0,-1632.0,8777.78,8777.78
1009178,102975,1.0,17,-1599.0,-1602.0,8777.78,8777.78
